dtp_id,vehicle_no,role,gender,experience,violation,violations_count,health,brand,vehicle_year,vehicle_category
429283,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
429511,1,Водитель,Мужской,42.0,Нет нарушений,0,Не пострадал,ГАЗ,1991,Цистерны
429511,2,Водитель,Мужской,6.0,Выезд на полосу встречного движения,1,Ранен,ВАЗ,2004,"В-класс (малый) до 3,9 м"
429671,1,Водитель,Мужской,13.0,Другие нарушения ПДД водителем,1,Не пострадал,HYUNDAI,2012,"В-класс (малый) до 3,9 м"
429671,2,Водитель,Женский,14.0,Нет нарушений,0,Не пострадал,HYUNDAI,2013,"С-класс (малый средний, компактный) до 4,3 м"
429671,2,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2013,"С-класс (малый средний, компактный) до 4,3 м"
430089,1,Водитель,Мужской,15.0,Нарушение требований сигналов светофора,1,Ранен,TOYOTA,1997,Прочие легковые автомобили
430089,2,Водитель,Мужской,8.0,Нет нарушений,0,Не пострадал,ВАЗ,2007,"С-класс (малый средний, компактный) до 4,3 м"
430171,1,Велосипедист,Женский,,Несоблюдение очередности проезда,1,Ранен,,,Велосипеды
430171,2,Водитель,Мужской,26.0,Нет нарушений,0,Не пострадал,КАМАЗ,1989,Цистерны
430259,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,Прочие марки мотоциклов,2014,Мотоциклы
430495,1,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,AUDI,1999,Прочие легковые автомобили
430495,2,Водитель,Мужской,1.0,Неправильный выбор дистанции,1,Ранен,PEUGEOT,2000,Прочие легковые автомобили
430495,2,Пассажир,Женский,,Нет нарушений,0,Ранен,PEUGEOT,2000,Прочие легковые автомобили
430495,3,Пассажир,Женский,,Нет нарушений,0,Ранен,HYUNDAI,2008,Прочие легковые автомобили
430495,3,Водитель,Мужской,39.0,Нет нарушений,0,Не пострадал,HYUNDAI,2008,Прочие легковые автомобили
430735,1,Пассажир,Женский,,Нет нарушений,0,Ранен,FORD,2007,Прочие легковые автомобили
430735,1,Водитель,Женский,16.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,FORD,2007,Прочие легковые автомобили
430735,2,Водитель,Мужской,41.0,Нет нарушений,0,Ранен,HYUNDAI,2007,Прочие легковые автомобили
430887,1,Водитель,Мужской,37.0,Выезд на полосу встречного движения,1,Ранен,MAZDA,2006,Прочие легковые автомобили
430887,2,Водитель,Мужской,28.0,Нет нарушений,0,Погиб,ВАЗ,2007,Прочие легковые автомобили
430887,2,Пассажир,,,Нет нарушений,0,Погиб,ВАЗ,2007,Прочие легковые автомобили
430904,1,Водитель,Мужской,8.0,Нет нарушений,0,Не пострадал,FAW,1994,"В-класс (малый) до 3,9 м"
430904,2,Водитель,Мужской,13.0,Нет нарушений,0,Ранен,SCANIA,2008,Седельные тягачи
430904,3,Пассажир,Женский,,Нет нарушений,0,Ранен,SKODA,2014,"В-класс (малый) до 3,9 м"
430904,3,Водитель,Мужской,7.0,Выезд на полосу встречного движения,1,Погиб,SKODA,2014,"В-класс (малый) до 3,9 м"
430904,3,Пассажир,,,Нет нарушений,0,Погиб,SKODA,2014,"В-класс (малый) до 3,9 м"
431011,1,Водитель,Мужской,4.0,Другие нарушения ПДД водителем,1,Ранен,ВАЗ,2002,"С-класс (малый средний, компактный) до 4,3 м"
431110,1,Водитель,Мужской,20.0,Другие нарушения ПДД водителем,1,Не пострадал,Прочие марки ТС,,Троллейбусы
431110,1,Пассажир,Женский,,Нет нарушений,0,Ранен,Прочие марки ТС,,Троллейбусы
431390,1,Водитель,Мужской,19.0,Нет нарушений,0,Не пострадал,MERCEDES,1995,Прочие легковые автомобили
431390,2,Водитель,Мужской,95.0,Несоблюдение очередности проезда,1,Ранен,VOLKSWAGEN,2004,Фургоны
431390,2,Пассажир,,,Нет нарушений,0,Ранен,VOLKSWAGEN,2004,Фургоны
431445,1,Водитель,Мужской,47.0,Другие нарушения ПДД водителем,1,Не пострадал,ВАЗ,2006,"С-класс (малый средний, компактный) до 4,3 м"
431445,,Пешеход,Мужской,,Иные нарушения,1,Ранен,,,
431701,1,Водитель,Женский,0.0,Нет нарушений,0,Не пострадал,ВАЗ,2013,Минивэны и универсалы повышенной вместимости
431701,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Погиб,,,
431752,1,Водитель,Мужской,1.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,1999,"В-класс (малый) до 3,9 м"
431752,1,Пассажир,Женский,,Нет нарушений,0,Ранен,VOLKSWAGEN,1999,"В-класс (малый) до 3,9 м"
431752,2,Водитель,Мужской,7.0,Неправильный выбор дистанции,1,Не пострадал,RENAULT,2014,"В-класс (малый) до 3,9 м"
431752,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,RENAULT,2014,"В-класс (малый) до 3,9 м"
431756,1,Водитель,Мужской,27.0,Нет нарушений,0,Ранен,ВАЗ,1998,Прочие легковые автомобили
431756,2,Водитель,Мужской,10.0,Выезд на полосу встречного движения,1,Ранен,BMW,2005,"В-класс (малый) до 3,9 м"
431756,3,Пассажир,Женский,,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2013,"В-класс (малый) до 3,9 м"
431756,3,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2013,"В-класс (малый) до 3,9 м"
431756,4,Пассажир,Женский,,Нет нарушений,0,Ранен,NISSAN,2016,"В-класс (малый) до 3,9 м"
431756,4,Водитель,Мужской,22.0,Нет нарушений,0,Ранен,NISSAN,2016,"В-класс (малый) до 3,9 м"
431756,4,Пассажир,Женский,,Нет нарушений,0,Не пострадал,NISSAN,2016,"В-класс (малый) до 3,9 м"
431756,5,Водитель,Мужской,32.0,Нет нарушений,0,Не пострадал,ВАЗ,2016,Прочие легковые автомобили
431837,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,VOLKSWAGEN,1995,"В-класс (малый) до 3,9 м"
431837,1,Водитель,Мужской,7.0,Выезд на полосу встречного движения,1,Не пострадал,VOLKSWAGEN,1995,"В-класс (малый) до 3,9 м"
431837,2,Водитель,Женский,22.0,Нет нарушений,0,Ранен,ВАЗ,2010,"В-класс (малый) до 3,9 м"
431837,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2010,"В-класс (малый) до 3,9 м"
431873,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,ВАЗ,2005,"В-класс (малый) до 3,9 м"
431902,1,Водитель,Мужской,25.0,Нет нарушений,0,Не пострадал,AUDI,2010,Прочие легковые автомобили
431902,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
431979,1,Водитель,Мужской,18.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,ВАЗ,2012,"В-класс (малый) до 3,9 м"
431979,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
432106,1,Водитель,Мужской,20.0,Нет нарушений,0,Не пострадал,AUDI,1984,Прочие легковые автомобили
432106,2,Водитель,Мужской,0.0,Неправильный выбор дистанции,1,Ранен,NISSAN,2008,Прочие легковые автомобили
432106,3,Водитель,Мужской,18.0,Нет нарушений,0,Ранен,ВАЗ,2011,Прочие легковые автомобили
432181,1,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,MERCEDES,1991,Фургоны
432181,2,Водитель,Мужской,16.0,Неправильный выбор дистанции,1,Не пострадал,МАЗ-МАН,1997,Седельные тягачи
432181,3,Пассажир,,,Нет нарушений,0,Ранен,ВАЗ,2005,Прочие легковые автомобили
432181,3,Водитель,Мужской,31.0,Нет нарушений,0,Не пострадал,ВАЗ,2005,Прочие легковые автомобили
432356,1,Водитель,Мужской,40.0,Нет нарушений,0,Не пострадал,ЛИАЗ,2009,Прочие одноярусные
432356,1,Пассажир,,,Нет нарушений,0,Ранен,ЛИАЗ,2009,Прочие одноярусные
432356,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
432419,1,Водитель,Мужской,13.0,Другие нарушения ПДД водителем,1,Не пострадал,ВАЗ,2004,"С-класс (малый средний, компактный) до 4,3 м"
432419,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
432601,1,Водитель,Мужской,32.0,Другие нарушения ПДД водителем,1,Ранен,CHEVROLET,2015,Прочие легковые автомобили
432644,1,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,FORD,2007,Одноэтажные длиной от 5 до 8 м
432644,1,Пассажир,Мужской,,Иные нарушения,1,Ранен,FORD,2007,Одноэтажные длиной от 5 до 8 м
432682,1,Водитель,Женский,26.0,Другие нарушения ПДД водителем,1,Не пострадал,KIA,2014,"В-класс (малый) до 3,9 м"
432682,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
432984,1,Водитель,Мужской,95.0,Несоблюдение бокового интервала,1,Не пострадал,Прочие марки ТС,2012,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
432984,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
433237,1,Водитель,Мужской,6.0,Нарушение правил при круговом движении,1,Ранен,SUZUKI,1994,Мотоциклы
433299,1,Водитель,,,Другие нарушения ПДД водителем,1,,,,Иные ТС
433299,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
433309,1,Велосипедист,Женский,,Несоблюдение очередности проезда,1,Ранен,,,Велосипеды
433309,2,Водитель,Мужской,22.0,Нет нарушений,0,Не пострадал,CHEVROLET,2009,Прочие легковые автомобили
433347,1,Велосипедист,Мужской,,Нарушение требований сигналов светофора,1,Ранен,,,Велосипеды
433347,2,Водитель,Мужской,7.0,Нет нарушений,0,Не пострадал,HYUNDAI,2011,"В-класс (малый) до 3,9 м"
433448,1,Водитель,Мужской,12.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,NISSAN,2003,Прочие легковые автомобили
433448,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
433457,1,Велосипедист,Мужской,,Нет нарушений,0,Погиб,,,Велосипеды
433457,2,Водитель,Мужской,26.0,Другие нарушения ПДД водителем,1,Не пострадал,МАЗ-МАН,2014,Бортовые грузовые автомобили
433513,1,Водитель,Мужской,15.0,Несоответствие скорости конкретным условиям движения,1,Не пострадал,AUDI,2011,"С-класс (малый средний, компактный) до 4,3 м"
433513,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
434036,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,ВАЗ,2013,Минивэны и универсалы повышенной вместимости
434036,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2013,Минивэны и универсалы повышенной вместимости
434067,1,Водитель,Мужской,3.0,Другие нарушения ПДД водителем,1,Ранен,ВАЗ,2015,"А-класс (особо малый) до 3,5 м"
434067,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2015,"А-класс (особо малый) до 3,5 м"
434102,1,Велосипедист,Мужской,,Нет нарушений,0,Ранен,,,Велосипеды
434102,2,Водитель,Мужской,10.0,Другие нарушения ПДД водителем,1,Не пострадал,ВАЗ,2011,"В-класс (малый) до 3,9 м"
434211,1,Водитель,Мужской,11.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,КАМАЗ,2010,Пожарные автомобили
434211,,Пешеход,,,Нет нарушений,0,Ранен,,,
434243,1,Водитель,Мужской,12.0,Нет нарушений,0,Не пострадал,ВАЗ,1977,"В-класс (малый) до 3,9 м"
434243,2,Водитель,Мужской,15.0,Неправильный выбор дистанции,1,Не пострадал,CITROEN,2013,Одноэтажные длиной от 5 до 8 м
434243,2,Пассажир,Женский,,Нет нарушений,0,Ранен,CITROEN,2013,Одноэтажные длиной от 5 до 8 м
434351,1,Водитель,Мужской,16.0,Несоблюдение очередности проезда,1,Не пострадал,ГАЗ,1992,Фургоны
434351,2,Водитель,Женский,95.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,2014,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
434539,1,Водитель,Мужской,20.0,Несоблюдение очередности проезда,1,Не пострадал,VOLKSWAGEN,2013,"С-класс (малый средний, компактный) до 4,3 м"
434539,2,Пассажир,,,Нет нарушений,0,Ранен,HYUNDAI,2016,Прочие легковые автомобили
434539,2,Водитель,Женский,10.0,Нет нарушений,0,Ранен,HYUNDAI,2016,Прочие легковые автомобили
434596,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Погиб,MINSK,,Мотоциклы
434596,2,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,ИЖ,1994,Мотоциклы
434674,1,Водитель,Мужской,1.0,Другие нарушения ПДД водителем,1,Ранен,ГАЗ,2001,"С-класс (малый средний, компактный) до 4,3 м"
434723,1,Водитель,,36.0,Другие нарушения ПДД водителем,1,Ранен,Прочие марки мотоциклов,2017,Мопеды с двигателем внутреннего сгорания более 50 см. куб.
434831,1,Водитель,Мужской,2.0,Нет нарушений,0,Ранен,HONDA,1998,Мотоциклы
434831,2,Водитель,Мужской,13.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2005,Прочие легковые автомобили
434932,1,Водитель,Мужской,1.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
434932,2,Водитель,Мужской,24.0,Несоблюдение очередности проезда,1,Не пострадал,FORD,2017,"В-класс (малый) до 3,9 м"
435189,1,Водитель,,,Другие нарушения ПДД водителем,1,,,,Иные ТС
435189,,Пешеход,,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Погиб,,,
435388,1,Водитель,Мужской,5.0,Нет нарушений,0,Ранен,HONDA,1998,Мотоциклы
435388,2,Водитель,Мужской,28.0,Нарушение правил перестроения,1,Не пострадал,SUZUKI,2006,"В-класс (малый) до 3,9 м"
435556,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,Прочие марки мотоциклов,,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
435828,1,Водитель,Мужской,10.0,Нет нарушений,0,Не пострадал,RENAULT,2015,"С-класс (малый средний, компактный) до 4,3 м"
435828,,Пешеход,Женский,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
435866,1,Велосипедист,,,Выезд на полосу встречного движения,1,Ранен,,,Велосипеды
435866,2,Водитель,Мужской,30.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2005,"В-класс (малый) до 3,9 м"
436247,1,Водитель,,30.0,Другие нарушения ПДД водителем,1,Ранен,OPEL,,"В-класс (малый) до 3,9 м"
436247,1,Пассажир,,,Нет нарушений,0,Ранен,OPEL,,"В-класс (малый) до 3,9 м"
436247,2,Водитель,Мужской,16.0,Нет нарушений,0,Не пострадал,КАМАЗ,1983,Бортовые грузовые автомобили
436277,1,Водитель,Мужской,16.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,SUZUKI,1994,Мотоциклы
436468,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ЗАЗ,1994,"В-класс (малый) до 3,9 м"
436468,1,Водитель,Мужской,21.0,Нет нарушений,0,Не пострадал,ЗАЗ,1994,"В-класс (малый) до 3,9 м"
436468,2,Водитель,Мужской,12.0,Несоблюдение очередности проезда,1,Не пострадал,FORD,2008,"В-класс (малый) до 3,9 м"
436616,1,Водитель,Мужской,47.0,Нарушение правил остановки и стоянки,1,Ранен,КАМАЗ,1991,Самосвалы
436616,2,Водитель,Мужской,15.0,Нет нарушений,0,Не пострадал,VOLVO,2008,"С-класс (малый средний, компактный) до 4,3 м"
436616,3,Водитель,Женский,5.0,Нет нарушений,0,Не пострадал,HYUNDAI,2011,"В-класс (малый) до 3,9 м"
436665,1,Водитель,Мужской,23.0,Другие нарушения ПДД водителем,1,Не пострадал,КАМАЗ,1988,Самосвалы
436665,2,Водитель,,0.0,Нет нарушений,0,Ранен,Прочие марки ТС,2010,Прочие самоходные машины и механизмы
436665,2,Пассажир,,,Нет нарушений,0,Ранен,Прочие марки ТС,2010,Прочие самоходные машины и механизмы
436955,1,Водитель,Мужской,33.0,Нет нарушений,0,Погиб,PEUGEOT,2011,Одноэтажные длиной от 5 до 8 м
436973,1,Водитель,Мужской,35.0,"Выезд на полосу встречного движения с разворотом, поворотом налево или объездом препятствия",1,Ранен,MITSUBISHI,2005,"В-класс (малый) до 3,9 м"
436973,2,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2015,"В-класс (малый) до 3,9 м"
436973,2,Водитель,Мужской,28.0,Нет нарушений,0,Ранен,ВАЗ,2015,"В-класс (малый) до 3,9 м"
436989,1,Водитель,Женский,5.0,Нет нарушений,0,Не пострадал,VOLVO,1996,"В-класс (малый) до 3,9 м"
436989,2,Водитель,Мужской,18.0,Несоблюдение очередности проезда,1,Ранен,Прочие марки мотоциклов,2015,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
437115,1,Водитель,Мужской,28.0,Другие нарушения ПДД водителем,1,Не пострадал,ВАЗ,2004,Прочие легковые автомобили
437115,,Пешеход,,,Нет нарушений,0,Ранен,,,
437368,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Ранен,Прочие марки мотоциклов,2015,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
437488,1,Водитель,Мужской,16.0,Нарушение правил проезда пешеходного перехода,1,Не пострадал,CHEVROLET,2005,Прочие легковые автомобили
437488,,Пешеход,Мужской,,Нет нарушений,0,Ранен,,,
437519,1,Водитель,Мужской,95.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,1985,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
437519,2,Водитель,Мужской,7.0,Несоблюдение очередности проезда,1,Не пострадал,ВАЗ,2005,Прочие легковые автомобили
437631,1,Водитель,Женский,19.0,Другие нарушения ПДД водителем,1,Ранен,RENAULT,2009,"С-класс (малый средний, компактный) до 4,3 м"
437669,1,Водитель,Мужской,21.0,Несоблюдение очередности проезда,1,Не пострадал,FIAT,2012,Фургоны
437669,2,Водитель,Мужской,33.0,Нет нарушений,0,Ранен,YAMAHA,2015,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
437954,1,Водитель,Мужской,95.0,Другие нарушения ПДД водителем,1,Не пострадал,ВАЗ,2000,"В-класс (малый) до 3,9 м"
437954,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2000,"В-класс (малый) до 3,9 м"
437977,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2009,"С-класс (малый средний, компактный) до 4,3 м"
437977,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ВАЗ,2009,"С-класс (малый средний, компактный) до 4,3 м"
437977,1,Водитель,Мужской,28.0,Другие нарушения ПДД водителем,1,Ранен,ВАЗ,2009,"С-класс (малый средний, компактный) до 4,3 м"
438293,1,Водитель,Мужской,15.0,Нет нарушений,0,Ранен,Прочие марки мотоциклов,1991,Мотоциклы
438293,2,Водитель,Мужской,24.0,Несоблюдение очередности проезда,1,Не пострадал,FIAT,2008,Прочие легковые автомобили
438435,1,Водитель,Мужской,17.0,Нет нарушений,0,Не пострадал,AUDI,1987,"С-класс (малый средний, компактный) до 4,3 м"
438435,,Пешеход,Мужской,,Нахождение на проезжей части без цели её перехода,1,Погиб,,,
438440,1,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,VOLKSWAGEN,2007,Прочие легковые автомобили
438440,,Пешеход,Мужской,,Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода,1,Ранен,,,
438449,1,Водитель,Мужской,29.0,Другие нарушения ПДД водителем,1,Не пострадал,IVECO,2000,Фургоны
438449,,Пешеход,Мужской,,Нет нарушений,0,Погиб,,,
438479,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2006,"В-класс (малый) до 3,9 м"
438479,1,Пассажир,Женский,,Нет нарушений,0,Ранен,ГАЗ,2006,"В-класс (малый) до 3,9 м"
438479,1,Водитель,Мужской,2.0,Нарушение правил перестроения,1,Не пострадал,ГАЗ,2006,"В-класс (малый) до 3,9 м"
438479,2,Водитель,Мужской,7.0,Нет нарушений,0,Не пострадал,FORD,2008,"В-класс (малый) до 3,9 м"
438778,1,Водитель,Мужской,37.0,Нет нарушений,0,Ранен,УАЗ,2003,"В-класс (малый) до 3,9 м"
438778,1,Пассажир,,,Нет нарушений,0,Не пострадал,УАЗ,2003,"В-класс (малый) до 3,9 м"
438778,2,Пассажир,,,Нет нарушений,0,Ранен,NISSAN,2008,"В-класс (малый) до 3,9 м"
438778,2,Пассажир,,,Нет нарушений,0,Ранен,NISSAN,2008,"В-класс (малый) до 3,9 м"
438778,2,Пассажир,,,Нет нарушений,0,Ранен,NISSAN,2008,"В-класс (малый) до 3,9 м"
438778,2,Водитель,Мужской,0.0,Выезд на полосу встречного движения,1,Ранен,NISSAN,2008,"В-класс (малый) до 3,9 м"
438793,1,Водитель,Мужской,19.0,Неправильный выбор дистанции,1,Не пострадал,PEUGEOT,2012,Прочие одноярусные
438793,1,Пассажир,Женский,,Нет нарушений,0,Ранен,PEUGEOT,2012,Прочие одноярусные
438793,2,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,MERCEDES,2013,Фургоны
438829,1,Водитель,Женский,8.0,Нет нарушений,0,Ранен,ВАЗ,2008,"В-класс (малый) до 3,9 м"
438829,2,Водитель,Мужской,21.0,Несоблюдение очередности проезда,1,Не пострадал,RENAULT,2013,"В-класс (малый) до 3,9 м"
438883,1,Водитель,Мужской,1.0,Нет нарушений,0,Не пострадал,КАМАЗ,1993,Прочие грузовые автомобили
438883,2,Водитель,Мужской,12.0,Выезд на полосу встречного движения,1,Ранен,ВАЗ,2012,"А-класс (особо малый) до 3,5 м"
438987,1,Водитель,Мужской,12.0,"Несоблюдение условий, разрешающих движение транспорта задним ходом",1,Не пострадал,AUDI,2007,Прочие легковые автомобили
438987,,Пешеход,Женский,,Нет нарушений,0,Ранен,,,
439671,1,Водитель,Мужской,1.0,Нет нарушений,0,Ранен,HONDA,1997,Мотоциклы
439671,2,Водитель,Мужской,27.0,"Выезд на полосу встречного движения с разворотом, поворотом налево или объездом препятствия",1,Не пострадал,ВАЗ,2010,"А-класс (особо малый) до 3,5 м"
439701,1,Водитель,Мужской,4.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,ВАЗ,2008,Прочие легковые автомобили
439701,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,ВАЗ,2008,Прочие легковые автомобили
439730,1,Пассажир,Женский,,Нет нарушений,0,Погиб,HYUNDAI,2006,"С-класс (малый средний, компактный) до 4,3 м"
439730,1,Пассажир,Мужской,,Нет нарушений,0,Погиб,HYUNDAI,2006,"С-класс (малый средний, компактный) до 4,3 м"
439730,1,Водитель,Мужской,19.0,Выезд на полосу встречного движения,1,Ранен,HYUNDAI,2006,"С-класс (малый средний, компактный) до 4,3 м"
439904,1,Водитель,Мужской,10.0,Нет нарушений,0,Не пострадал,TOYOTA,2013,Прочие легковые автомобили
439904,2,Водитель,Мужской,20.0,Выезд на полосу встречного движения,1,Не пострадал,FORD,2014,Одноэтажные длиной от 5 до 8 м
439904,2,Пассажир,Женский,,Нет нарушений,0,Ранен,FORD,2014,Одноэтажные длиной от 5 до 8 м
440142,1,Водитель,Мужской,0.0,Несоблюдение очередности проезда,1,Не пострадал,VOLKSWAGEN,1990,"В-класс (малый) до 3,9 м"
440142,2,Водитель,Мужской,95.0,Нарушение правил пользования внешними световыми приборами,1,Ранен,RAJDOOT,2013,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.
440316,1,Водитель,Мужской,14.0,Нет нарушений,0,Не пострадал,MAZDA,2007,"С-класс (малый средний, компактный) до 4,3 м"
440316,2,Водитель,Женский,0.0,Неправильный выбор дистанции,1,Ранен,RENAULT,2007,"С-класс (малый средний, компактный) до 4,3 м"
440409,1,Водитель,Мужской,11.0,Другие нарушения ПДД водителем,1,Не пострадал,MERCEDES,1997,Фургоны
440409,2,Водитель,Мужской,3.0,Нет нарушений,0,Не пострадал,HYUNDAI,2005,"D-класс (средний) до 4,6 м"
440409,3,Водитель,Мужской,4.0,Нет нарушений,0,Ранен,KIA,2010,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
440409,3,Пассажир,Женский,,Нет нарушений,0,Ранен,KIA,2010,"Е-класс (высший средний, бизнес-класс) до 4,9 м"
440450,1,Водитель,Женский,5.0,Несоблюдение очередности проезда,1,Не пострадал,LIFAN,2008,"D-класс (средний) до 4,6 м"
440450,2,Водитель,Мужской,6.0,Нет нарушений,0,Ранен,RENAULT,2015,"D-класс (средний) до 4,6 м"
440450,2,Пассажир,Женский,,Нет нарушений,0,Ранен,RENAULT,2015,"D-класс (средний) до 4,6 м"
440699,1,Водитель,Мужской,9.0,Другие нарушения ПДД водителем,1,Ранен,VOLKSWAGEN,2011,"С-класс (малый средний, компактный) до 4,3 м"
440700,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,FORD,2006,"В-класс (малый) до 3,9 м"
440700,1,Водитель,Мужской,14.0,Нарушение правил расположения ТС на проезжей части,1,Ранен,FORD,2006,"В-класс (малый) до 3,9 м"
440700,2,Водитель,Мужской,5.0,Нет нарушений,0,Не пострадал,MITSUBISHI,2008,"В-класс (малый) до 3,9 м"
440797,1,Водитель,Мужской,2.0,Неправильный выбор дистанции,1,Не пострадал,MITSUBISHI,1997,Минивэны и универсалы повышенной вместимости
440797,2,Водитель,Мужской,32.0,Нет нарушений,0,Ранен,VOLKSWAGEN,2012,Минивэны и универсалы повышенной вместимости
440957,1,Водитель,Мужской,16.0,Выезд на полосу встречного движения,1,Ранен,ВАЗ,2009,"В-класс (малый) до 3,9 м"
440957,2,Пассажир,,,Нет нарушений,0,Ранен,ТАГАЗ (TAGAZ),2011,"В-класс (малый) до 3,9 м"
440957,2,Пассажир,Женский,,Нет нарушений,0,Ранен,ТАГАЗ (TAGAZ),2011,"В-класс (малый) до 3,9 м"
440957,2,Водитель,Мужской,15.0,Нет нарушений,0,Ранен,ТАГАЗ (TAGAZ),2011,"В-класс (малый) до 3,9 м"
441029,1,Водитель,Мужской,8.0,Нет нарушений,0,Ранен,VOLKSWAGEN,2007,Прочие легковые автомобили
441029,1,Пассажир,,,Нет нарушений,0,Ранен,VOLKSWAGEN,2007,Прочие легковые автомобили
441029,2,Пассажир,Мужской,,Нет нарушений,0,Не пострадал,MITSUBISHI,2013,Прочие легковые автомобили
441029,2,Пассажир,Мужской,,Нет нарушений,0,Ранен,MITSUBISHI,2013,Прочие легковые автомобили
441029,2,Пассажир,Женский,,Нет нарушений,0,Ранен,MITSUBISHI,2013,Прочие легковые автомобили
441029,2,Водитель,Мужской,16.0,Неправильный выбор дистанции,1,Не пострадал,MITSUBISHI,2013,Прочие легковые автомобили
441121,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,NISSAN,2010,"С-класс (малый средний, компактный) до 4,3 м"
441121,1,Водитель,Мужской,2.0,Нарушение правил расположения ТС на проезжей части,1,Не пострадал,NISSAN,2010,"С-класс (малый средний, компактный) до 4,3 м"
441121,1,Пассажир,Мужской,,Нет нарушений,0,Ранен,NISSAN,2010,"С-класс (малый средний, компактный) до 4,3 м"
441175,1,Водитель,Мужской,17.0,Другие нарушения ПДД водителем,1,Не пострадал,Прочие марки мотоциклов,2012,Квадроциклы
